scorer,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000,DLC_resnet50_billiardsSep28shuffle1_90000
bodyparts,white_ball,white_ball,white_ball,purple_ball,purple_ball,purple_ball,red_ball,red_ball,red_ball,cue_tip,cue_tip,cue_tip,cue_mid,cue_mid,cue_mid,Tbl_Dn_L,Tbl_Dn_L,Tbl_Dn_L,Tbl_Dn_R,Tbl_Dn_R,Tbl_Dn_R,Tbl_UP_L,Tbl_UP_L,Tbl_UP_L,Tbl_Up_R,Tbl_Up_R,Tbl_Up_R,Tbl_Lt_U,Tbl_Lt_U,Tbl_Lt_U,Tbl_Lt_D,Tbl_Lt_D,Tbl_Lt_D,Dot_Dn_L,Dot_Dn_L,Dot_Dn_L,Dot_Dn_ML,Dot_Dn_ML,Dot_Dn_ML,Dot_Dn_MR,Dot_Dn_MR,Dot_Dn_MR,Dot_Dn_R,Dot_Dn_R,Dot_Dn_R,Dot_Up_L,Dot_Up_L,Dot_Up_L,Dot_Up_ML,Dot_Up_ML,Dot_Up_ML,Dot_Up_MR,Dot_Up_MR,Dot_Up_MR,Dot_Up_R,Dot_Up_R,Dot_Up_R,Dot_Lt_D,Dot_Lt_D,Dot_Lt_D,Dot_Lt_U,Dot_Lt_U,Dot_Lt_U
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,172.8753662109375,224.58934020996094,0.9999642372131348,245.14100646972656,227.3104705810547,0.99997878074646,527.4706420898438,162.86788940429688,0.9999901056289673,349.9731140136719,204.59141540527344,0.5741493105888367,196.04885864257812,210.0641632080078,0.5492293238639832,117.12781524658203,358.1437683105469,0.9997660517692566,636.9078979492188,365.73089599609375,0.9906304478645325,136.8278350830078,86.443359375,0.9997302889823914,637.3494262695312,94.3160629272461,0.9823879599571228,108.19451141357422,109.12322235107422,0.9999964237213135,90.29051208496094,331.8251953125,0.9999783039093018,162.62326049804688,378.57562255859375,0.999994158744812,319.9278869628906,382.3878479003906,0.9999508857727051,477.8984069824219,385.62939453125,0.9966838955879211,631.5726318359375,388.8281555175781,0.9999698400497437,180.3650360107422,69.19898986816406,0.9999996423721313,321.8055725097656,69.775146484375,0.889549732208252,467.3323669433594,74.0167236328125,0.9915839433670044,613.005126953125,77.47891998291016,0.9998360872268677,73.90824890136719,290.5475158691406,0.9999148845672607,85.72737121582031,142.10586547851562,0.9999915361404419
1,172.83924865722656,224.5322723388672,0.9999673366546631,245.004638671875,227.45033264160156,0.9999806880950928,527.5345458984375,162.924560546875,0.9999921321868896,350.0635681152344,204.4257354736328,0.5840222835540771,195.98866271972656,210.34132385253906,0.6262931227684021,117.01201629638672,358.2900390625,0.9997891783714294,636.984619140625,365.46234130859375,0.992108166217804,136.9231414794922,86.92141723632812,0.9997207522392273,637.3532104492188,94.2701644897461,0.9823878407478333,108.05601501464844,109.09927368164062,0.9999967813491821,90.25717163085938,331.8617858886719,0.9999791383743286,162.57911682128906,378.56475830078125,0.9999940395355225,319.8644104003906,382.4329528808594,0.9999542236328125,478.12359619140625,385.6821594238281,0.9986698627471924,631.5887451171875,388.70428466796875,0.9999692440032959,180.39064025878906,69.29537963867188,0.9999996423721313,321.70245361328125,69.81465911865234,0.9533179402351379,466.8392639160156,73.97735595703125,0.991682767868042,612.9677734375,77.43011474609375,0.9998390674591064,73.96997833251953,290.4677734375,0.9999171495437622,85.60208892822266,141.9633026123047,0.9999921321868896
2,172.79434204101562,224.57069396972656,0.9999691247940063,245.13482666015625,227.53497314453125,0.9999802112579346,527.5484619140625,162.8306427001953,0.9999935626983643,349.94451904296875,204.29428100585938,0.5759720802307129,195.9658660888672,210.17288208007812,0.6558845043182373,116.88689422607422,358.3346862792969,0.9998058676719666,636.9812622070312,365.1799011230469,0.9930035471916199,136.8641815185547,86.79524993896484,0.9997292160987854,637.4248657226562,94.31309509277344,0.9849849939346313,107.8979263305664,109.03629302978516,0.9999971389770508,90.07083892822266,332.11431884765625,0.9999812841415405,162.5059356689453,378.6029357910156,0.9999943971633911,319.7451477050781,382.3572082519531,0.999958872795105,478.229248046875,386.0050964355469,0.9989941716194153,631.4256591796875,388.8209533691406,0.9999750852584839,180.50791931152344,69.58321380615234,0.9999996423721313,321.8341979980469,70.02420043945312,0.9466325640678406,466.9170227050781,73.96479034423828,0.9937520623207092,612.9957275390625,77.50202941894531,0.9998255372047424,73.83580017089844,290.49371337890625,0.9999215602874756,85.60090637207031,141.97166442871094,0.9999936819076538
3,172.8853302001953,224.53079223632812,0.9999701976776123,245.1835174560547,227.4876708984375,0.9999821186065674,527.3609619140625,162.88302612304688,0.9999933242797852,350.0384216308594,204.3509521484375,0.5976055264472961,196.0998077392578,210.03497314453125,0.626923680305481,116.95633697509766,358.2650451660156,0.9998044371604919,637.0597534179688,365.25018310546875,0.9925962090492249,136.73410034179688,87.03553771972656,0.9997345805168152,637.5536499023438,94.06790161132812,0.9883099794387817,107.79492950439453,108.90725708007812,0.9999972581863403,89.45528411865234,331.9269714355469,0.9999830722808838,162.53543090820312,378.5794677734375,0.9999939203262329,319.763671875,382.427490234375,0.9999583959579468,478.12762451171875,385.8814392089844,0.9992859959602356,631.5494384765625,388.7121887207031,0.9999750852584839,180.51353454589844,69.6645278930664,0.9999995231628418,321.8304748535156,70.13705444335938,0.9608058929443359,466.9604187011719,73.81241607666016,0.9919973015785217,612.9459228515625,77.39847564697266,0.999848484992981,73.93214416503906,290.50372314453125,0.9999212026596069,85.63581848144531,141.85610961914062,0.999994158744812
4,172.6566925048828,224.56558227539062,0.9999724626541138,245.1654052734375,227.5827178955078,0.9999830722808838,527.5838012695312,162.8956298828125,0.9999940395355225,354.45220947265625,204.92149353027344,0.6174076795578003,196.0242919921875,210.16085815429688,0.6852719783782959,117.00931549072266,358.3795471191406,0.9998059868812561,637.064453125,365.2538757324219,0.9933193922042847,136.8019256591797,87.2362060546875,0.9997329115867615,637.5868530273438,93.95821380615234,0.987266480922699,107.91791534423828,108.96745300292969,0.9999973773956299,90.06708526611328,332.0072021484375,0.9999810457229614,162.52679443359375,378.576416015625,0.9999940395355225,319.665771484375,382.45281982421875,0.9999585151672363,478.2331848144531,385.893798828125,0.999424934387207,631.5135498046875,388.7796630859375,0.999974250793457,180.56167602539062,69.64598083496094,0.9999996423721313,322.0625915527344,70.24274444580078,0.9803673028945923,467.0051574707031,73.72774505615234,0.9892917275428772,612.9332885742188,77.36321258544922,0.9998403787612915,73.87285614013672,290.431396484375,0.9999196529388428,85.5643081665039,141.8140411376953,0.9999939203262329
5,172.65260314941406,224.4883575439453,0.9999711513519287,245.1829833984375,227.72450256347656,0.9999817609786987,527.4542236328125,162.9481658935547,0.9999940395355225,354.5068359375,204.8747100830078,0.6143427491188049,195.91448974609375,210.0530548095703,0.665675938129425,116.97184753417969,358.0856018066406,0.999830961227417,637.1201782226562,365.13134765625,0.9936954379081726,136.7418212890625,87.33120727539062,0.9997406601905823,637.52783203125,93.99755096435547,0.9885574579238892,107.89420318603516,108.85775756835938,0.9999973773956299,89.4023666381836,332.03167724609375,0.9999855756759644,162.5146026611328,378.5653076171875,0.9999940395355225,319.73095703125,382.354736328125,0.9999607801437378,478.22540283203125,386.02874755859375,0.9993270635604858,631.4742431640625,388.9300231933594,0.9999744892120361,180.6863555908203,69.6629638671875,0.9999996423721313,322.1033020019531,70.23661804199219,0.9749406576156616,467.1995544433594,73.85804748535156,0.9912001490592957,612.9542236328125,77.51326751708984,0.9998329877853394,73.90364837646484,290.4014892578125,0.9999237060546875,85.6042251586914,141.73924255371094,0.9999938011169434
6,172.70993041992188,224.5811004638672,0.9999737739562988,245.37515258789062,227.592041015625,0.9999847412109375,527.459716796875,162.97894287109375,0.9999943971633911,350.0180969238281,204.3699493408203,0.6173259019851685,195.99156188964844,210.031982421875,0.659477710723877,116.89866638183594,358.09027099609375,0.999822199344635,637.08837890625,365.26263427734375,0.9935891628265381,136.7756805419922,87.152587890625,0.9997598528862,637.555419921875,94.04610443115234,0.9890357851982117,107.9382553100586,108.95184326171875,0.9999974966049194,89.4163818359375,331.9057312011719,0.9999855756759644,162.55516052246094,378.5425109863281,0.9999938011169434,319.6925354003906,382.5231018066406,0.9999576807022095,478.10302734375,386.0095520019531,0.9994053840637207,631.5016479492188,388.7899475097656,0.9999779462814331,180.55067443847656,69.74883270263672,0.9999995231628418,322.07763671875,70.33985900878906,0.984867513179779,466.99383544921875,73.88770294189453,0.9893833994865417,612.9683227539062,77.47144317626953,0.9998390674591064,73.96231079101562,290.4366760253906,0.9999262094497681,85.6451187133789,141.63963317871094,0.9999936819076538
7,172.66737365722656,224.5888214111328,0.9999725818634033,245.30369567871094,227.73744201660156,0.9999819993972778,527.4982299804688,162.9569549560547,0.9999942779541016,354.6676330566406,204.96946716308594,0.6451518535614014,196.15579223632812,210.0421905517578,0.6716369390487671,117.00017547607422,357.9252014160156,0.9998304843902588,637.118408203125,364.95489501953125,0.9933655858039856,136.8424530029297,87.69864654541016,0.9997461438179016,637.5504760742188,94.16636657714844,0.9890512824058533,107.96821594238281,108.85308074951172,0.9999977350234985,89.44529724121094,331.930419921875,0.9999842643737793,162.59109497070312,378.550537109375,0.9999940395355225,319.6163024902344,382.3731994628906,0.9999607801437378,478.1588439941406,385.9900207519531,0.9994576573371887,631.6104736328125,388.69866943359375,0.9999734163284302,180.56082153320312,69.695068359375,0.9999996423721313,322.2489929199219,70.32706451416016,0.9864829182624817,467.25213623046875,73.71539306640625,0.9864199757575989,612.95263671875,77.26366424560547,0.9998164772987366,73.92626953125,290.42999267578125,0.9999229907989502,85.59832763671875,141.66192626953125,0.9999935626983643
